humidity,windspeed,winddirection,tempC,tempminC,tempmaxC,precipitation,date,month,year
78.4,22.0,195.8,30.5,27.6,35.0,0.7,2018-05-25,May,2018
76.8,19.4,193.4,30.8,26.2,35.8,0.0,2018-05-26,May,2018
75.0,15.8,193.4,31.3,27.6,35.9,0.0,2018-05-27,May,2018
76.8,13.3,174.3,31.2,27.5,35.5,0.0,2018-05-28,May,2018
78.6,14.4,133.6,30.0,26.5,34.2,1.0,2018-05-29,May,2018
77.4,11.5,189.4,31.0,27.6,36.5,0.8,2018-05-30,May,2018
86.8,15.8,157.7,28.3,26.7,32.6,12.1,2018-05-31,May,2018
88.3,12.6,155.8,27.7,25.8,33.7,6.9,2018-06-01,June,2018
81.7,10.1,159.5,29.1,25.5,35.2,26.8,2018-06-02,June,2018
82.5,11.9,176.9,29.6,26.6,34.5,8.8,2018-06-03,June,2018
82.9,12.6,155.2,29.9,27.1,35.3,2.6,2018-06-04,June,2018
83.5,8.3,137.1,29.8,26.9,34.4,10.9,2018-06-05,June,2018
80.5,10.1,156.8,30.6,27.3,34.4,6.7,2018-06-06,June,2018
77.0,10.8,147.2,31.4,27.5,35.4,0.5,2018-06-07,June,2018
80.2,10.4,132.3,31.0,28.0,35.5,7.8,2018-06-08,June,2018
82.3,9.0,178.4,30.3,27.6,35.1,18.5,2018-06-09,June,2018
90.3,11.9,282.9,28.2,26.1,32.9,35.2,2018-06-10,June,2018
91.7,12.6,258.5,28.2,26.9,30.8,52.2,2018-06-11,June,2018
91.2,13.3,215.7,28.5,26.5,34.0,37.6,2018-06-12,June,2018
82.4,16.6,221.0,30.2,26.8,34.8,14.1,2018-06-13,June,2018
76.1,16.2,219.4,32.5,29.4,37.0,1.7,2018-06-14,June,2018
76.2,13.7,196.7,32.9,29.1,38.1,0.8,2018-06-15,June,2018
78.2,15.5,178.3,31.2,27.1,36.4,0.0,2018-06-16,June,2018
80.8,14.4,165.7,31.1,28.3,35.4,11.3,2018-06-17,June,2018
79.0,13.7,168.3,32.6,28.7,38.5,0.1,2018-06-18,June,2018
82.9,15.5,136.9,30.3,27.1,34.1,0.0,2018-06-19,June,2018
82.9,11.2,167.8,30.0,26.8,35.1,4.1,2018-06-20,June,2018
83.1,18.4,176.1,30.1,27.1,34.0,12.2,2018-06-21,June,2018
81.1,11.5,168.3,30.4,27.5,33.9,2.1,2018-06-22,June,2018
90.6,13.3,182.2,28.4,27.1,29.1,12.5,2018-06-23,June,2018
89.4,19.4,197.9,28.3,27.1,29.9,20.8,2018-06-24,June,2018
92.7,13.7,205.2,27.5,26.5,28.9,44.8,2018-06-25,June,2018
85.6,8.6,108.5,28.7,26.4,33.3,21.4,2018-06-26,June,2018
86.7,27.4,141.6,28.5,26.8,32.0,3.5,2018-06-27,June,2018
85.7,20.5,157.8,28.4,25.9,31.8,5.9,2018-06-28,June,2018
84.3,16.9,172.5,28.8,25.7,31.5,7.3,2018-06-29,June,2018
80.5,17.3,190.7,30.1,27.4,33.0,2.4,2018-06-30,June,2018
81.4,21.2,194.5,30.3,27.2,34.9,10.1,2018-07-01,July,2018
85.4,18.7,196.2,29.5,27.2,33.0,5.3,2018-07-02,July,2018
92.4,17.3,205.9,28.4,26.7,30.2,21.3,2018-07-03,July,2018
92.0,13.7,203.3,28.4,27.1,30.0,13.6,2018-07-04,July,2018
86.9,10.8,185.3,28.6,26.8,32.0,20.1,2018-07-05,July,2018
83.7,14.0,142.2,30.0,27.1,35.0,1.4,2018-07-06,July,2018
81.4,16.9,123.7,30.1,27.1,33.4,1.6,2018-07-07,July,2018
83.1,21.2,147.6,29.7,27.6,32.6,2.6,2018-07-08,July,2018
84.8,16.6,147.0,29.5,27.4,33.0,1.5,2018-07-09,July,2018
86.8,16.2,150.0,29.3,27.5,32.4,2.7,2018-07-10,July,2018
83.9,18.0,133.4,29.9,27.5,33.0,1.9,2018-07-11,July,2018
85.5,22.3,140.7,29.8,27.4,34.7,5.7,2018-07-12,July,2018
84.3,15.5,125.7,29.9,27.6,32.5,5.7,2018-07-13,July,2018
81.2,29.5,106.6,30.0,27.6,34.7,3.5,2018-07-14,July,2018
85.4,23.8,119.0,29.4,27.6,31.7,7.1,2018-07-15,July,2018
87.4,22.7,128.4,29.0,27.3,32.0,8.6,2018-07-16,July,2018
86.9,16.6,143.4,29.2,27.2,33.0,4.6,2018-07-17,July,2018
83.0,15.5,129.9,30.3,26.7,34.5,4.7,2018-07-18,July,2018
78.5,8.3,111.3,32.1,28.1,36.3,0.2,2018-07-19,July,2018
81.5,19.8,119.2,30.8,27.9,34.3,7.2,2018-07-20,July,2018
88.1,28.1,120.6,28.8,27.1,31.0,8.4,2018-07-21,July,2018
90.0,24.8,153.4,28.3,27.1,32.5,23.8,2018-07-22,July,2018
92.1,16.9,164.6,28.2,26.2,30.4,10.2,2018-07-23,July,2018
90.1,14.0,189.6,28.6,27.6,31.4,11.8,2018-07-24,July,2018
92.8,11.9,176.9,28.1,27.2,30.3,19.5,2018-07-25,July,2018
94.0,14.4,211.4,27.3,25.2,28.3,45.7,2018-07-26,July,2018
90.9,12.6,203.1,28.3,27.0,31.6,31.3,2018-07-27,July,2018
90.6,12.6,187.8,28.4,26.1,30.8,21.7,2018-07-28,July,2018
89.1,15.8,177.1,28.8,26.8,31.8,8.5,2018-07-29,July,2018
88.4,13.3,172.3,29.0,27.3,31.8,14.1,2018-07-30,July,2018
86.7,17.3,165.6,28.7,26.4,31.9,7.7,2018-07-31,July,2018
93.3,17.6,246.0,27.0,26.1,28.2,9.8,2018-08-01,August,2018
87.0,17.6,201.0,28.2,27.0,31.6,2.8,2018-08-02,August,2018
91.4,13.7,186.4,28.1,26.5,31.5,33.7,2018-08-03,August,2018
83.5,10.8,208.8,29.7,26.8,33.6,6.6,2018-08-04,August,2018
85.4,8.6,183.6,29.7,27.8,32.5,14.3,2018-08-05,August,2018
89.0,14.4,109.6,28.8,27.3,33.0,7.5,2018-08-06,August,2018
85.7,25.6,123.7,28.7,26.2,31.6,3.3,2018-08-07,August,2018
82.3,18.0,138.9,29.5,26.4,33.6,1.4,2018-08-08,August,2018
83.4,15.1,149.3,29.6,27.2,32.5,1.0,2018-08-09,August,2018
80.4,10.8,163.9,30.6,27.4,34.8,1.8,2018-08-10,August,2018
80.4,11.5,157.8,30.7,27.9,34.8,0.8,2018-08-11,August,2018
82.2,13.7,147.5,30.1,28.0,35.0,1.7,2018-08-12,August,2018
86.5,16.2,96.8,29.7,27.6,32.1,16.9,2018-08-13,August,2018
81.0,20.9,102.7,30.2,27.7,33.8,4.6,2018-08-14,August,2018
83.4,27.4,118.2,29.7,28.0,33.0,5.9,2018-08-15,August,2018
82.8,19.8,132.3,29.7,27.5,32.3,4.5,2018-08-16,August,2018
82.0,11.9,148.8,30.2,27.2,34.7,3.7,2018-08-17,August,2018
79.7,9.4,136.8,31.3,28.0,35.0,0.2,2018-08-18,August,2018
89.2,14.4,118.0,29.0,27.1,30.3,3.5,2018-08-19,August,2018
87.2,22.7,120.2,28.9,27.3,32.4,9.8,2018-08-20,August,2018
87.2,13.0,142.0,29.2,27.2,33.1,2.9,2018-08-21,August,2018
86.1,12.6,157.2,29.7,27.6,33.4,8.3,2018-08-22,August,2018
85.1,10.8,176.1,30.0,27.3,33.8,8.8,2018-08-23,August,2018
85.4,15.5,156.7,29.7,27.9,33.0,4.6,2018-08-24,August,2018
83.3,13.7,139.0,30.0,26.9,33.8,8.1,2018-08-25,August,2018
84.0,17.3,120.7,30.0,27.4,33.5,1.9,2018-08-26,August,2018
83.8,20.9,125.8,29.5,27.9,31.8,0.8,2018-08-27,August,2018
84.2,18.4,143.2,29.5,27.2,33.5,4.3,2018-08-28,August,2018
86.4,17.6,162.5,29.2,26.9,32.4,13.6,2018-08-29,August,2018
85.8,11.9,170.3,29.4,27.3,32.6,9.2,2018-08-30,August,2018
83.8,12.6,156.7,29.7,26.7,32.0,9.2,2018-08-31,August,2018
85.1,18.4,152.9,29.1,27.1,32.5,15.9,2018-09-01,September,2018
89.4,15.5,164.1,28.5,26.7,31.2,12.7,2018-09-02,September,2018
88.3,12.6,168.7,28.8,26.9,31.3,9.7,2018-09-03,September,2018
85.6,11.5,158.7,29.4,27.1,35.1,5.0,2018-09-04,September,2018
82.9,19.4,109.7,29.4,26.2,36.4,6.6,2018-09-05,September,2018
87.4,27.0,121.7,27.8,27.1,29.5,7.6,2018-09-06,September,2018
85.1,21.6,145.5,28.9,26.5,32.1,3.0,2018-09-07,September,2018
82.2,12.2,157.8,29.6,26.9,33.6,0.7,2018-09-08,September,2018
82.8,13.3,178.1,29.4,26.2,34.0,1.0,2018-09-09,September,2018
85.9,13.3,179.5,28.8,25.1,32.6,2.8,2018-09-10,September,2018
86.2,13.0,200.4,28.9,26.9,33.3,4.4,2018-09-11,September,2018
89.2,13.0,193.2,29.0,27.1,33.0,17.3,2018-09-12,September,2018
87.1,10.8,190.2,29.7,27.6,33.8,5.1,2018-09-13,September,2018
86.1,6.5,183.8,29.4,27.2,35.0,8.5,2018-09-14,September,2018
83.9,4.0,77.9,30.0,26.9,35.3,7.0,2018-09-15,September,2018
80.9,7.6,349.7,30.2,26.8,35.1,6.8,2018-09-16,September,2018
80.6,7.2,318.8,31.0,26.9,34.9,0.7,2018-09-17,September,2018
79.2,8.3,333.2,31.3,27.8,35.5,1.6,2018-09-18,September,2018
80.5,11.2,45.8,31.0,27.4,36.0,6.4,2018-09-19,September,2018
85.5,22.7,117.8,28.2,26.1,30.6,24.8,2018-09-20,September,2018
88.6,25.9,133.2,27.2,25.6,30.4,19.3,2018-09-21,September,2018
82.8,10.4,141.7,28.7,26.2,31.9,6.1,2018-09-22,September,2018
81.3,11.2,242.1,29.9,25.7,35.1,0.4,2018-09-23,September,2018
83.1,11.5,211.9,29.9,26.9,33.7,0.2,2018-09-24,September,2018
84.4,10.8,210.8,29.8,27.2,34.9,10.8,2018-09-25,September,2018
84.5,9.7,203.4,29.9,27.6,33.1,2.5,2018-09-26,September,2018
84.9,9.7,210.0,30.0,27.6,34.8,0.7,2018-09-27,September,2018
83.9,6.8,200.9,30.5,27.5,35.5,0.8,2018-09-28,September,2018
81.0,6.1,250.3,30.9,27.8,36.0,0.5,2018-09-29,September,2018
81.1,7.6,247.9,30.9,28.0,35.3,0.4,2018-09-30,September,2018
75.2,7.9,267.7,30.5,26.0,35.7,0.0,2018-10-01,October,2018
76.7,11.2,243.6,30.0,26.1,35.0,0.0,2018-10-02,October,2018
79.8,9.0,219.5,30.4,25.6,35.6,0.2,2018-10-03,October,2018
77.2,8.6,253.5,30.4,26.1,35.3,0.0,2018-10-04,October,2018
75.7,6.1,284.8,30.2,27.0,35.5,0.1,2018-10-05,October,2018
77.9,6.5,302.8,30.0,26.8,35.0,0.1,2018-10-06,October,2018
77.4,5.8,283.5,29.6,25.8,35.3,0.2,2018-10-07,October,2018
73.7,10.8,160.9,29.9,26.0,34.5,0.0,2018-10-08,October,2018
81.6,14.0,119.3,28.4,26.3,31.6,0.3,2018-10-09,October,2018
92.8,14.0,86.1,25.9,25.0,27.3,32.8,2018-10-10,October,2018
92.8,18.0,110.8,25.7,24.3,27.2,13.1,2018-10-11,October,2018
90.5,13.3,116.4,26.3,24.4,29.0,7.2,2018-10-12,October,2018
93.3,22.3,155.6,25.2,23.5,27.9,51.2,2018-10-13,October,2018
84.0,11.5,303.4,26.5,23.2,31.2,0.0,2018-10-14,October,2018
84.3,7.6,237.1,27.4,23.3,32.8,0.3,2018-10-15,October,2018
78.7,6.8,273.1,27.6,24.1,33.0,0.0,2018-10-16,October,2018
78.1,7.2,258.8,26.6,21.4,33.0,0.0,2018-10-17,October,2018
80.5,7.9,201.2,27.3,22.9,33.4,0.0,2018-10-18,October,2018
82.7,7.2,176.4,27.9,24.1,32.9,0.0,2018-10-19,October,2018
79.0,7.2,152.3,28.8,24.9,33.0,0.0,2018-10-20,October,2018
78.5,5.4,57.4,28.1,21.4,33.5,0.0,2018-10-21,October,2018
79.3,7.2,313.2,27.6,21.4,33.0,0.0,2018-10-22,October,2018
79.5,6.8,343.7,27.3,22.3,32.6,0.0,2018-10-23,October,2018
80.7,6.5,358.1,26.9,21.7,33.2,0.6,2018-10-24,October,2018
70.2,10.4,329.9,26.3,21.6,32.0,0.0,2018-10-25,October,2018
72.5,9.0,325.3,24.9,19.6,31.6,0.0,2018-10-26,October,2018
72.4,9.4,338.5,25.6,20.2,31.8,0.0,2018-10-27,October,2018
83.3,11.9,80.1,24.6,22.9,29.0,3.2,2018-10-28,October,2018
88.5,9.4,54.2,23.8,22.0,26.9,7.1,2018-10-29,October,2018
89.9,13.3,73.9,24.1,22.4,28.1,14.3,2018-10-30,October,2018
81.0,17.3,89.4,25.7,22.1,30.1,9.1,2018-10-31,October,2018
81.3,6.5,103.1,26.6,22.0,31.0,0.2,2018-11-01,November,2018
82.5,9.0,208.2,27.2,24.4,30.9,0.5,2018-11-02,November,2018
83.7,6.5,201.1,27.3,24.1,31.1,0.7,2018-11-03,November,2018
82.8,9.0,207.7,27.3,24.3,31.6,0.1,2018-11-04,November,2018
83.9,10.4,207.7,27.5,24.9,31.2,0.5,2018-11-05,November,2018
86.6,9.4,203.2,27.1,24.9,31.1,0.7,2018-11-06,November,2018
85.9,7.2,96.0,25.5,23.5,29.0,0.3,2018-11-07,November,2018
80.8,6.5,22.4,25.2,21.3,31.0,0.0,2018-11-08,November,2018
75.6,7.6,333.0,23.8,18.6,29.6,0.0,2018-11-09,November,2018
77.9,7.2,337.2,23.2,17.8,29.6,0.0,2018-11-10,November,2018
80.8,9.0,359.4,23.6,19.1,30.1,0.0,2018-11-11,November,2018
80.1,6.8,19.2,23.8,19.3,29.5,0.0,2018-11-12,November,2018
81.2,7.6,226.1,24.0,19.1,30.0,0.0,2018-11-13,November,2018
83.0,7.9,265.9,23.9,19.8,30.3,0.0,2018-11-14,November,2018
84.3,8.3,225.9,24.4,19.4,31.0,0.0,2018-11-15,November,2018
80.9,9.7,227.6,24.6,18.1,32.3,0.0,2018-11-16,November,2018
82.2,10.4,236.6,24.6,21.4,30.5,0.0,2018-11-17,November,2018
77.4,10.1,20.0,23.9,19.4,29.9,0.0,2018-11-18,November,2018
74.5,8.6,36.5,23.2,18.4,30.0,0.0,2018-11-19,November,2018
80.7,5.8,240.3,23.7,18.0,29.1,0.0,2018-11-20,November,2018
78.5,8.3,17.7,23.0,16.2,30.0,0.0,2018-11-21,November,2018
79.9,8.6,358.9,22.0,17.1,28.1,0.0,2018-11-22,November,2018
78.6,8.6,320.5,22.0,17.6,29.0,0.0,2018-11-23,November,2018
77.0,8.3,328.9,21.9,17.6,28.6,0.0,2018-11-24,November,2018
77.7,7.9,33.2,22.1,17.4,29.0,0.0,2018-11-25,November,2018
78.2,9.4,140.5,21.9,17.1,29.0,0.0,2018-11-26,November,2018
78.4,9.7,132.7,22.9,17.7,30.0,0.0,2018-11-27,November,2018
74.2,6.8,34.6,23.4,17.9,30.8,0.0,2018-11-28,November,2018
75.9,7.6,58.5,22.5,17.1,29.8,0.0,2018-11-29,November,2018
79.0,7.2,357.2,22.0,17.8,28.6,0.0,2018-11-30,November,2018
75.0,9.4,4.1,22.3,17.7,27.9,0.0,2018-12-01,December,2018
76.8,9.7,342.0,21.1,16.5,28.0,0.0,2018-12-02,December,2018
77.0,10.8,343.3,20.8,16.5,27.4,0.0,2018-12-03,December,2018
76.4,11.5,335.9,20.0,14.6,28.0,0.0,2018-12-04,December,2018
76.1,11.5,331.4,20.5,15.9,28.0,0.0,2018-12-05,December,2018
79.5,8.6,324.9,20.1,16.2,26.8,0.0,2018-12-06,December,2018
75.1,9.4,338.2,19.8,14.6,27.1,0.0,2018-12-07,December,2018
72.5,11.5,341.0,19.2,13.4,27.0,0.0,2018-12-08,December,2018
76.8,9.7,340.2,19.3,13.7,27.0,0.0,2018-12-09,December,2018
77.4,10.4,349.7,19.5,14.0,27.6,0.0,2018-12-10,December,2018
78.5,9.7,322.6,19.5,13.8,27.1,0.0,2018-12-11,December,2018
76.1,8.6,348.9,21.0,15.5,27.8,0.0,2018-12-12,December,2018
73.8,9.4,357.9,21.7,16.7,28.0,0.0,2018-12-13,December,2018
66.7,11.5,351.9,22.6,18.9,28.2,0.0,2018-12-14,December,2018
62.3,14.4,350.0,22.0,18.4,26.6,0.0,2018-12-15,December,2018
66.4,13.0,347.9,22.0,20.0,25.0,0.0,2018-12-16,December,2018
80.7,17.3,3.6,20.5,18.9,21.9,3.2,2018-12-17,December,2018
91.7,18.4,2.2,18.0,16.9,19.9,9.8,2018-12-18,December,2018
82.5,14.8,347.1,18.5,16.2,22.5,0.0,2018-12-19,December,2018
80.2,13.0,340.9,18.8,14.7,23.4,0.0,2018-12-20,December,2018
78.8,11.5,323.7,19.1,15.9,24.4,0.0,2018-12-21,December,2018
74.0,12.2,345.1,19.0,14.3,24.6,0.0,2018-12-22,December,2018
75.3,11.2,332.3,19.2,14.6,25.1,0.0,2018-12-23,December,2018
77.1,9.4,330.5,19.3,14.4,25.4,0.0,2018-12-24,December,2018
73.6,9.4,313.9,18.9,14.9,25.4,0.0,2018-12-25,December,2018
68.1,12.2,326.9,18.0,12.7,24.3,0.0,2018-12-26,December,2018
70.1,11.2,321.6,17.9,13.2,24.5,0.0,2018-12-27,December,2018
67.0,12.2,323.9,17.2,13.0,23.7,0.0,2018-12-28,December,2018
63.6,14.4,333.5,16.7,11.5,22.9,0.0,2018-12-29,December,2018
67.9,14.8,340.5,17.8,12.2,24.6,0.0,2018-12-30,December,2018
73.4,10.1,333.0,17.9,12.0,25.4,0.0,2018-12-31,December,2018
84.7,8.6,342.3,19.6,15.2,26.6,0.0,2017-01-01,January,2017
83.6,8.6,347.0,19.6,14.8,27.0,0.0,2017-01-02,January,2017
80.5,13.3,327.9,20.0,15.0,26.9,0.0,2017-01-03,January,2017
79.7,11.5,327.7,19.5,15.2,26.1,0.0,2017-01-04,January,2017
84.5,13.0,334.9,18.3,14.8,24.3,0.0,2017-01-05,January,2017
83.4,13.3,342.1,17.8,13.1,25.1,0.0,2017-01-06,January,2017
84.3,10.4,337.3,17.5,13.9,25.0,0.0,2017-01-07,January,2017
79.2,12.6,4.9,18.3,12.4,26.4,0.0,2017-01-08,January,2017
77.4,10.4,1.9,19.5,14.0,27.3,0.0,2017-01-09,January,2017
80.5,17.6,2.9,18.6,13.8,24.4,0.0,2017-01-10,January,2017
77.0,9.7,357.6,18.5,14.1,25.0,0.0,2017-01-11,January,2017
76.3,11.9,356.9,18.0,14.6,23.9,0.0,2017-01-12,January,2017
68.5,11.9,345.2,16.5,12.5,23.2,0.0,2017-01-13,January,2017
63.0,15.1,339.3,15.4,10.4,22.1,0.0,2017-01-14,January,2017
72.3,11.5,329.4,16.1,10.3,24.5,0.0,2017-01-15,January,2017
75.6,10.1,328.6,16.4,10.1,24.4,0.0,2017-01-16,January,2017
75.7,10.1,350.5,17.0,10.4,26.0,0.0,2017-01-17,January,2017
74.0,12.6,355.2,18.4,12.6,26.3,0.0,2017-01-18,January,2017
74.9,14.4,349.7,18.9,13.7,27.0,0.0,2017-01-19,January,2017
71.8,11.2,342.9,18.3,11.4,26.1,0.0,2017-01-20,January,2017
73.1,12.2,341.4,18.6,12.2,26.1,0.0,2017-01-21,January,2017
75.0,9.7,328.9,19.0,12.9,26.8,0.0,2017-01-22,January,2017
77.4,10.1,331.2,18.7,12.7,26.4,0.0,2017-01-23,January,2017
77.3,10.1,347.6,19.2,13.1,26.9,0.0,2017-01-24,January,2017
77.2,9.4,356.0,20.2,14.5,28.3,0.0,2017-01-25,January,2017
73.7,9.4,333.4,20.9,12.1,29.2,0.0,2017-01-26,January,2017
81.3,7.9,240.5,21.0,16.2,27.3,0.1,2017-01-27,January,2017
82.2,10.4,313.0,20.7,15.9,27.1,0.0,2017-01-28,January,2017
75.9,12.6,334.4,19.2,14.3,25.1,0.0,2017-01-29,January,2017
76.2,11.5,334.9,19.3,14.0,26.1,0.0,2017-01-30,January,2017
77.5,9.0,300.2,19.6,13.7,26.9,0.0,2017-01-31,January,2017
78.5,8.6,4.1,20.2,15.0,27.2,0.0,2017-02-01,February,2017
74.9,10.4,358.0,20.1,15.7,26.8,0.0,2017-02-02,February,2017
78.1,13.3,336.4,18.7,14.0,24.5,0.0,2017-02-03,February,2017
77.0,9.4,2.6,20.1,14.9,27.6,0.0,2017-02-04,February,2017
73.2,9.7,147.1,21.6,15.1,31.1,0.0,2017-02-05,February,2017
71.9,10.1,237.0,21.9,15.6,30.5,0.0,2017-02-06,February,2017
75.4,10.8,295.4,21.9,16.6,29.4,0.0,2017-02-07,February,2017
70.4,12.2,332.0,20.8,15.1,27.9,0.0,2017-02-08,February,2017
68.5,10.1,320.1,21.0,14.1,28.7,0.0,2017-02-09,February,2017
74.9,6.1,200.7,21.8,15.4,29.0,0.0,2017-02-10,February,2017
75.1,7.9,12.7,22.4,17.5,29.0,0.0,2017-02-11,February,2017
71.8,9.4,13.0,22.6,17.3,30.1,0.0,2017-02-12,February,2017
72.2,7.9,359.6,23.0,17.1,29.6,0.1,2017-02-13,February,2017
75.7,7.6,15.3,23.2,17.8,29.6,0.3,2017-02-14,February,2017
73.3,10.1,348.8,22.9,18.2,29.5,0.0,2017-02-15,February,2017
70.8,9.4,355.5,22.1,15.6,29.5,0.0,2017-02-16,February,2017
69.0,8.6,16.4,22.6,16.4,30.0,0.0,2017-02-17,February,2017
72.4,6.5,45.3,23.7,18.4,30.3,0.0,2017-02-18,February,2017
76.1,9.7,228.0,24.0,19.0,29.6,0.0,2017-02-19,February,2017
84.1,14.8,214.8,24.9,20.1,30.1,0.7,2017-02-20,February,2017
80.7,20.5,191.8,26.2,23.1,32.4,0.0,2017-02-21,February,2017
79.1,21.2,201.5,26.3,23.1,31.5,0.0,2017-02-22,February,2017
75.9,11.9,225.6,25.4,21.1,30.0,2.4,2017-02-23,February,2017
62.1,10.1,319.3,23.3,18.1,29.7,0.0,2017-02-24,February,2017
62.4,10.4,325.0,22.3,14.9,29.3,0.0,2017-02-25,February,2017
62.3,9.7,281.8,22.6,15.4,29.7,0.0,2017-02-26,February,2017
70.5,9.4,260.7,23.3,17.1,31.0,0.0,2017-02-27,February,2017
66.1,10.4,355.0,23.8,17.7,31.7,0.0,2017-02-28,February,2017
64.5,7.9,305.2,23.8,16.4,32.1,0.0,2017-03-01,March,2017
71.7,13.0,208.4,25.3,18.5,33.2,0.0,2017-03-02,March,2017
67.4,14.0,216.7,27.1,21.7,34.4,0.0,2017-03-03,March,2017
76.4,12.2,192.3,25.8,21.6,31.1,0.0,2017-03-04,March,2017
80.9,13.0,203.8,25.8,22.1,30.6,5.5,2017-03-05,March,2017
76.5,11.9,197.9,26.1,22.1,31.0,5.2,2017-03-06,March,2017
75.7,8.3,170.2,26.0,20.9,31.2,0.0,2017-03-07,March,2017
84.7,14.2,216.2,23.7,21.3,29.1,10.3,2017-03-08,March,2017
87.1,9.7,143.6,23.0,18.7,27.4,11.8,2017-03-09,March,2017
83.5,15.5,173.8,25.1,21.4,31.1,15.1,2017-03-10,March,2017
87.3,15.5,207.2,24.3,21.6,30.0,36.5,2017-03-11,March,2017
78.6,10.1,332.8,24.6,21.4,30.2,0.3,2017-03-12,March,2017
62.6,12.2,20.6,23.3,18.4,28.9,0.0,2017-03-13,March,2017
68.0,7.9,350.3,23.1,16.1,29.9,0.0,2017-03-14,March,2017
65.9,7.6,21.5,23.4,16.5,30.0,0.0,2017-03-15,March,2017
65.9,7.6,341.2,23.6,16.1,30.6,0.0,2017-03-16,March,2017
75.9,11.2,208.8,24.7,18.4,32.7,0.0,2017-03-17,March,2017
80.1,16.2,202.2,26.1,22.7,31.8,3.0,2017-03-18,March,2017
73.6,9.0,115.1,25.8,20.2,31.5,0.8,2017-03-19,March,2017
82.0,17.3,61.9,22.1,19.2,25.3,4.2,2017-03-20,March,2017
73.7,11.2,115.1,23.4,17.5,30.1,0.0,2017-03-21,March,2017
76.4,12.2,179.0,25.6,20.1,31.9,0.0,2017-03-22,March,2017
78.2,11.9,177.6,26.9,22.4,32.5,0.1,2017-03-23,March,2017
79.6,53.1,194.6,27.5,22.1,33.1,0.1,2017-03-24,March,2017
80.5,14.8,186.4,27.6,23.1,33.8,2.4,2017-03-25,March,2017
81.4,13.3,178.7,27.1,23.4,31.6,1.1,2017-03-26,March,2017
82.2,14.4,177.8,28.3,24.5,34.0,0.6,2017-03-27,March,2017
81.1,16.6,180.3,28.1,25.5,31.7,0.1,2017-03-28,March,2017
82.3,22.7,187.2,28.1,22.0,32.4,1.6,2017-03-29,March,2017
79.7,30.2,196.5,29.1,26.5,33.0,0.0,2017-03-30,March,2017
78.1,20.2,191.5,29.5,26.7,34.0,0.5,2017-03-31,March,2017
77.8,22.0,194.1,29.2,26.3,34.2,0.2,2017-04-01,April,2017
79.1,25.6,188.8,29.1,26.5,33.5,0.3,2017-04-02,April,2017
73.2,28.1,190.3,29.8,27.0,35.1,1.4,2017-04-03,April,2017
77.6,31.0,193.9,28.8,25.8,32.0,0.1,2017-04-04,April,2017
79.8,24.8,184.2,28.3,23.8,32.1,4.6,2017-04-05,April,2017
83.4,13.7,171.3,27.6,23.2,31.8,1.5,2017-04-06,April,2017
80.0,13.7,196.4,29.6,26.2,34.8,0.8,2017-04-07,April,2017
79.1,13.7,204.4,29.8,26.8,34.6,0.3,2017-04-08,April,2017
77.9,15.5,209.8,29.9,26.1,35.1,1.0,2017-04-09,April,2017
72.5,12.6,219.6,30.7,27.0,36.8,0.0,2017-04-10,April,2017
68.5,13.0,239.2,30.5,26.2,36.3,0.1,2017-04-11,April,2017
71.4,11.2,209.0,30.0,25.7,37.0,0.0,2017-04-12,April,2017
69.2,15.1,201.4,29.3,24.3,36.3,0.0,2017-04-13,April,2017
68.2,15.8,190.8,29.2,22.4,36.5,0.0,2017-04-14,April,2017
75.2,19.4,176.5,29.1,25.1,34.8,0.0,2017-04-15,April,2017
71.1,13.7,132.7,28.5,25.5,32.5,1.1,2017-04-16,April,2017
68.0,10.4,318.7,29.2,22.1,34.9,0.1,2017-04-17,April,2017
72.0,16.6,192.5,30.0,25.9,35.3,0.2,2017-04-18,April,2017
78.5,24.5,188.5,29.3,24.3,34.0,18.9,2017-04-19,April,2017
80.9,25.2,173.4,27.2,21.4,33.0,1.7,2017-04-20,April,2017
82.2,31.3,186.0,28.6,25.9,34.1,20.7,2017-04-21,April,2017
83.4,24.8,173.9,27.1,25.2,30.0,5.1,2017-04-22,April,2017
85.1,24.1,191.5,26.9,21.6,33.4,18.1,2017-04-23,April,2017
84.0,24.8,190.3,27.2,22.4,32.8,5.5,2017-04-24,April,2017
80.0,25.6,196.3,30.2,26.6,35.0,0.0,2017-04-25,April,2017
78.9,20.2,183.9,30.8,27.2,35.5,0.1,2017-04-26,April,2017
79.1,15.5,186.0,30.3,23.8,35.1,0.5,2017-04-27,April,2017
79.4,16.2,192.4,30.5,26.4,35.6,0.5,2017-04-28,April,2017
76.5,16.6,181.3,30.6,26.6,35.3,0.0,2017-04-29,April,2017
75.5,19.1,182.8,30.0,26.0,35.0,0.2,2017-04-30,April,2017
74.8,15.1,183.4,28.6,22.6,34.5,4.1,2017-05-01,May,2017
75.8,12.6,200.1,27.7,21.1,33.4,8.5,2017-05-02,May,2017
76.2,11.2,199.8,30.5,26.4,35.2,0.1,2017-05-03,May,2017
75.6,14.0,196.4,30.7,26.5,35.2,0.0,2017-05-04,May,2017
76.1,19.1,195.1,30.6,26.6,34.5,0.0,2017-05-05,May,2017
75.3,20.9,188.8,30.9,27.4,35.3,0.0,2017-05-06,May,2017
72.8,14.8,188.4,31.3,27.1,37.0,0.4,2017-05-07,May,2017
